Date,FBElev,FBE,FFLlev,FFL,TBElev,TBE,GOLD,GOLDDR,ETF,ETFDR,CRYPT,CRYPTDR,BTC,BTCDR,VIX,VIXDR,TWIT,TWITDR
9/14/18,2,0.01010101,2.2,-0.009009009,2.1,0,1202,-0.006447347,113.019997,-0.006504966,579.37,0.019694463,6509.223086,0.001242469,12.07,-0.024252223,108.27,-0.000738348
9/15/18,1.996666667,-0.001666667,2.203333333,0.001515152,2.1,0,1201.966667,-2.77E-05,113.216665,0.001740117,569.1833333,-0.017582316,6537.211073,0.004299743,12.60666667,0.044462856,107.99,-0.002586127
9/16/18,1.993333333,-0.001669449,2.206666667,0.001512859,2.1,0,1201.933333,-2.77E-05,113.413333,0.001737094,558.9966667,-0.017896987,6512.152478,-0.003833224,13.14333333,0.042570069,107.71,-0.002592833
9/17/18,1.99,-0.001672241,2.21,0.001510574,2.1,0,1201.9,-2.77E-05,113.610001,0.001734082,548.81,-0.018223126,6274.229074,-0.036535294,13.68,0.040831854,107.43,-0.002599573
9/18/18,2.01,0.010050251,2.25,0.018099548,2.13,0.014285714,1200.2,-0.001414427,113.440002,-0.001496338,560.34,0.021009092,6363.858467,0.014285324,12.79,-0.06505848,108.11,0.006329703
9/19/18,2.02,0.004975124,2.28,0.013333333,2.15,0.009389671,1203.3,0.002582903,113.879997,0.003878658,570.35,0.017864154,6397.127392,0.005227791,11.75,-0.081313526,108.01,-0.000924984
9/20/18,2.02,0,2.28,0,2.15,0,1208.4,0.004238345,114.269997,0.003424658,576.6,0.010958184,6497.019131,0.015615093,11.8,0.004255319,108.9,0.008239978
9/21/18,2.02,0,2.28,0,2.15,0,1198.7,-0.008027143,113.489998,-0.00682593,635.28,0.101768991,6744.696981,0.038121767,11.68,-0.010169492,108.82,-0.000734619
9/22/18,2.023333333,0.001650165,2.283333333,0.001461988,2.153333333,0.001550388,1200.066667,0.001140124,113.4833323,-5.87E-05,628.2766667,-0.01102401,6707.238115,-0.005553825,11.85333333,0.014840183,108.8233333,3.06316E-05
9/23/18,2.026666667,0.001647446,2.286666667,0.001459854,2.156666667,0.001547988,1201.433333,0.001138826,113.4766667,-5.87E-05,621.2733333,-0.011146894,6709.838127,0.000387643,12.02666667,0.014623172,108.8266667,3.06307E-05
9/24/18,2.03,0.001644737,2.29,0.001457726,2.16,0.001545595,1202.8,0.00113753,113.470001,-5.87E-05,614.27,-0.011272548,6586.794102,-0.018337853,12.2,0.014412417,108.83,3.06297E-05
9/25/18,2.05,0.009852217,2.27,-0.008733624,2.16,0,1201.9,-0.000748254,113.650002,0.001586331,578.19,-0.058736386,6438.627759,-0.022494455,12.42,0.018032787,108.89,0.000551319
9/26/18,2.04,-0.004878049,2.24,-0.013215859,2.14,-0.009259259,1194.3,-0.006323321,113.050003,-0.005279358,601.61,0.040505716,6479.083948,0.006283356,12.89,0.03784219,108.64,-0.002295895
9/27/18,2.04,0,2.26,0.008928571,2.15,0.004672897,1185.4,-0.007452064,112.050003,-0.008845643,626.68,0.041671515,6676.851173,0.030523949,12.41,-0.037238169,109.13,0.004510309
9/28/18,2.03,-0.004901961,2.25,-0.004424779,2.14,-0.004651163,1187.3,0.001602834,112.760002,0.006336448,619.37,-0.011664645,6641.955563,-0.005226357,12.12,-0.023368251,109.22,0.000824704
9/29/18,2.033333333,0.001642036,2.246666667,-0.001481481,2.14,0,1188,0.000589573,112.696668,-0.000561671,617.37,-0.003229088,6600.212125,-0.006284811,12.08,-0.00330033,109.3866667,0.001525972
9/30/18,2.036666667,0.001639344,2.243333333,-0.00148368,2.14,0,1188.7,0.000589226,112.633334,-0.000561986,615.37,-0.003239548,6619.480812,0.002919404,12.04,-0.003311258,109.5533333,0.001523647
10/1/18,2.04,0.001636661,2.24,-0.001485884,2.14,0,1189.4,0.000588879,112.57,-0.000562302,613.37,-0.003250077,6596.018098,-0.003544495,12,-0.003322259,109.72,0.001521329
10/2/18,2.03,-0.004901961,2.21,-0.013392857,2.12,-0.009345794,1204.7,0.012863629,113.870003,0.011548397,611.38,-0.003244371,6534.415121,-0.009339419,12.05,0.004166667,109.72,0
10/3/18,2.07,0.019704433,2.25,0.018099548,2.16,0.018867925,1201.2,-0.002905288,113.419998,-0.003951919,596.41,-0.02448559,6505.256156,-0.004462368,11.61,-0.036514523,109.76,0.000364564
10/4/18,2.06,-0.004830918,2.26,0.004444444,2.16,0,1203.5,0.001914752,113.480003,0.000529051,611.28,0.024932513,6574.045632,0.010574445,14.22,0.224806202,108.55,-0.011024052
10/5/18,2.05,-0.004854369,2.27,0.004424779,2.16,0,1203.8,0.000249273,113.800003,0.00281988,607.4,-0.006347337,6626.550323,0.007986664,14.82,0.042194093,107.89,-0.006080147
10/6/18,2.05,0,2.275,0.002202643,2.1625,0.001157407,1198.2,-0.004651936,113.3800023,-0.003690691,611.1433333,0.00616288,6590.995726,-0.005365476,15.11,0.019568151,107.7933333,-0.000895974
10/7/18,2.05,0,2.28,0.002197802,2.165,0.001156069,1192.6,-0.004673677,112.9600017,-0.003704363,614.8866667,0.006125132,6595.637642,0.000704281,15.4,0.019192588,107.6966667,-0.000896778
10/8/18,2.05,0,2.285,0.002192982,2.1675,0.001154734,1187,-0.004695623,112.540001,-0.003718136,618.63,0.006087843,6657.272478,0.009344788,15.69,0.018831169,107.6,-0.000897583
10/9/18,2.05,0,2.29,0.002188184,2.17,0.001153403,1185.6,-0.001179444,112.599998,0.000533117,611.47,-0.011573962,6646.658367,-0.001594363,15.95,0.016571064,107.67,0.000650558
10/10/18,2.04,-0.004878049,2.28,-0.004366812,2.16,-0.004608295,1188.6,0.002530364,112.879997,0.00248667,606.76,-0.007702749,6599.428021,-0.007105878,22.96,0.439498433,103.8,-0.03594316
10/11/18,1.99,-0.024509804,2.25,-0.013157895,2.12,-0.018518519,1205.6,0.014302541,115.779999,0.025691018,560.23,-0.076686004,6252.437099,-0.052578939,24.98,0.087979094,101.72,-0.020038536
10/12/18,1.99,0,2.25,0,2.12,0,1219.8,0.011778368,115.230003,-0.004750354,561,0.001374435,6293.90483,0.006632251,21.31,-0.146917534,103.59,0.018383799
10/13/18,1.993333333,0.001675042,2.253333333,0.001481481,2.123333333,0.001572327,1223.2,0.002787342,115.4866687,0.00222742,566.9366667,0.010582294,6325.159139,0.004965806,21.30666667,-0.000156421,103.2933333,-0.002863854
10/14/18,1.996666667,0.001672241,2.256666667,0.00147929,2.126666667,0.001569859,1226.6,0.002779595,115.7433343,0.00222247,572.8733333,0.010471481,6321.811255,-0.000529296,21.30333333,-0.000156446,102.9966667,-0.00287208
10/15/18,2,0.001669449,2.26,0.001477105,2.13,0.001567398,1230,0.00277189,116,0.002217542,578.81,0.010362966,6576.759501,0.040328355,21.3,-0.00015647,102.7,-0.002880352
10/16/18,2.01,0.005,2.25,-0.004424779,2.13,0,1230.7,0.000569106,115.800003,-0.001724112,585.49,0.01154092,6552.077685,-0.003752884,17.62,-0.172769953,105.11,0.023466407
10/17/18,2,-0.004975124,2.26,0.004444444,2.13,0,1229.1,-0.001300073,115.790001,-8.64E-05,586.01,0.000888145,6520.256441,-0.004856665,17.4,-0.012485812,104.98,-0.0012368
10/18/18,1.99,-0.005,2.21,-0.022123894,2.1,-0.014084507,1223,-0.004962981,115.919998,0.001122696,578.93,-0.012081705,6479.295676,-0.006282079,20.06,0.152873563,103.35,-0.015526767
10/19/18,1.98,-0.005025126,2.24,0.013574661,2.11,0.004761905,1227.9,0.004006541,116.010002,0.000776432,578.3,-0.001088214,6455.39574,-0.003688663,19.89,-0.008474576,103.15,-0.001935172
10/20/18,1.98,0,2.24,0,2.11,0,1226.033333,-0.001520211,115.910001,-0.000862003,578.76,0.000795435,6461.901011,0.001007726,19.80666667,-0.00418971,103.0633333,-0.0008402
10/21/18,1.98,0,2.24,0,2.11,0,1224.166667,-0.001522525,115.81,-0.000862747,579.22,0.000794803,6475.861332,0.002160405,19.72333333,-0.004207338,102.9766667,-0.000840907
10/22/18,1.98,0,2.24,0,2.11,0,1222.3,-0.001524847,115.709999,-0.000863492,579.68,0.000794171,6466.252678,-0.001483765,19.64,-0.004225114,102.89,-0.000841615
10/23/18,1.94,-0.02020202,2.24,0,2.09,-0.009478673,1236,0.011208378,116.389999,0.005876761,580.64,0.001656086,6423.905004,-0.006549029,20.71,0.054480652,102.19,-0.006803382
10/24/18,1.93,-0.005154639,2.21,-0.013392857,2.07,-0.009569378,1230.6,-0.004368932,116.660004,0.00231983,582.05,0.002428355,6433.06548,0.001425998,25.23,0.218252052,98.6,-0.035130639
10/25/18,1.91,-0.010362694,2.19,-0.009049774,2.05,-0.009661836,1230.8,0.000162522,116.400002,-0.002228716,579.98,-0.003556395,6420.365573,-0.001974161,24.22,-0.040031708,100.71,0.021399594
10/26/18,1.93,0.010471204,2.19,0,2.06,0.004878049,1233.9,0.002518687,116.769997,0.003178651,578.91,-0.001844891,6416.405872,-0.000616741,24.16,-0.002477291,98.78,-0.019163936
10/27/18,1.926666667,-0.001727116,2.193333333,0.00152207,2.06,0,1232.866667,-0.000837453,116.616664,-0.00131312,572.4666667,-0.011130112,6416.188305,-3.39E-05,24.34,0.007450331,98.36,-0.004251873
10/28/18,1.923333333,-0.001730104,2.196666667,0.001519757,2.06,0,1231.833333,-0.000838155,116.463331,-0.001314846,566.0233333,-0.011255386,6406.221101,-0.001553446,24.52,0.007395234,97.94,-0.004270028
10/29/18,1.92,-0.001733102,2.2,0.001517451,2.06,0,1230.8,-0.000838858,116.309998,-0.001316577,559.58,-0.011383512,6252.273571,-0.024030942,24.7,0.007340946,97.52,-0.00428834
10/30/18,1.91,-0.005208333,2.19,-0.004545455,2.05,-0.004854369,1225.4,-0.00438739,115.800003,-0.004384791,560.02,0.000786304,6284.585339,0.005168003,23.35,-0.05465587,98.85,0.013638228
10/31/18,1.9,-0.005235602,2.2,0.00456621,2.05,0,1215,-0.008487025,115.150002,-0.005613135,566.27,0.011160316,6298.837501,0.002267797,21.23,-0.090792291,100.19,0.013555893
11/1/18,1.88,-0.010526316,2.16,-0.018181818,2.02,-0.014634146,1231.2,0.013333333,116.629997,0.012852757,567.61,0.002366362,6368.306136,0.011028803,19.34,-0.089024965,101.35,0.011578002
11/2/18,1.91,0.015957447,2.21,0.023148148,2.06,0.01980198,1232.1,0.000730994,116.650002,0.000171525,575.88,0.014569863,6407.751479,0.006194009,19.51,0.008790072,100.46,-0.00878145
11/3/18,1.91,0,2.21,0,2.06,0,1232.166667,5.41E-05,116.556669,-0.000800111,580.51,0.008039869,6387.91703,-0.003095384,19.66,0.007688365,100.56,0.000995421
11/4/18,1.91,0,2.21,0,2.06,0,1232.233333,5.41E-05,116.463336,-0.000800752,585.14,0.007975745,6456.241631,0.010695912,19.81,0.007629705,100.66,0.000994431
11/5/18,1.91,0,2.21,0,2.06,0,1232.3,5.41E-05,116.370003,-0.000801394,589.77,0.007912636,6413.987438,-0.006544704,19.96,0.007571933,100.76,0.000993443
11/6/18,1.92,0.005235602,2.22,0.004524887,2.07,0.004854369,1231.6,-0.000568043,116.040001,-0.0028358,602.16,0.02100819,6428.294585,0.002230617,19.91,-0.00250501,101.42,0.006550218
11/7/18,1.93,0.005208333,2.21,-0.004504505,2.07,0,1230,-0.001299123,116.029999,-8.62E-05,608.47,0.010478942,6526.820154,0.01532686,16.36,-0.178302361,103.58,0.021297574
11/8/18,1.92,-0.005181347,2.22,0.004524887,2.07,0,1224.2,-0.004715447,115.779999,-0.002154615,597.19,-0.018538301,6468.139286,-0.008990729,16.72,0.02200489,103.39,-0.001834331
11/9/18,1.9,-0.010416667,2.18,-0.018018018,2.04,-0.014492754,1211.4,-0.010455808,114.480003,-0.011228157,586.92,-0.017197207,6397.943423,-0.010852559,17.36,0.038277512,102.86,-0.005126221
11/10/18,1.895,-0.002631579,2.175,-0.002293578,2.035,-0.00245098,1209.466667,-0.00159595,114.20667,-0.002387605,586.88,-6.82E-05,6399.518804,0.000246232,18.39,0.059331797,102.3466667,-0.004990602
11/11/18,1.89,-0.002638522,2.17,-0.002298851,2.03,-0.002457002,1207.533333,-0.001598501,113.933337,-0.002393319,586.84,-6.82E-05,6407.676509,0.001274737,19.42,0.0560087,101.8333333,-0.005015633
11/12/18,1.885,-0.002645503,2.165,-0.002304147,2.025,-0.002463054,1205.6,-0.00160106,113.660004,-0.002399061,586.8,-6.82E-05,6364.393922,-0.006754802,20.45,0.053038105,101.32,-0.005040917
11/13/18,1.88,-0.00265252,2.16,-0.002309469,2.02,-0.002469136,1202.1,-0.002903119,113.699997,0.000351865,581.3,-0.00937287,6371.367486,0.001095715,20.02,-0.021026895,100.93,-0.003849191
11/14/18,1.85,-0.015957447,2.15,-0.00462963,2,-0.00990099,1203.3,0.000998253,114.639999,0.008267388,499.59,-0.140564253,5747.076679,-0.097983801,21.25,0.061438561,100.25,-0.006737343
11/15/18,1.85,0,2.15,0,2,0,1211.9,0.007147012,114.769997,0.001133967,500.41,0.001641346,5654.723204,-0.016069644,19.98,-0.059764706,101.1,0.008478803
11/16/18,1.88,0.016216216,2.16,0.004651163,2.02,0.01,1222.4,0.008664081,115.620003,0.007406169,499.46,-0.001898443,5627.478697,-0.004818009,18.14,-0.092092092,101.67,0.005637982
11/17/18,1.87,-0.005319149,2.15,-0.00462963,2.01,-0.004950495,1222.133333,-0.00021815,115.636668,0.000144136,480.7933333,-0.037373697,5631.540424,0.000721767,18.79333333,0.036016171,101.2366667,-0.004262155
11/18/18,1.86,-0.005347594,2.14,-0.004651163,2,-0.004975124,1221.866667,-0.000218198,115.653333,0.000144115,462.1266667,-0.03882472,5647.479577,0.002830336,19.44666667,0.034764101,100.8033333,-0.004280399
11/19/18,1.85,-0.005376344,2.13,-0.004672897,1.99,-0.005,1221.6,-0.000218245,115.669998,0.000144094,443.46,-0.040392966,4893.020433,-0.133592186,20.1,0.03359616,100.37,-0.0042988
11/20/18,1.82,-0.016216216,2.12,-0.004694836,1.97,-0.010050251,1223,0.001146038,115.669998,0,389.38,-0.12195012,4470.864068,-0.086277254,22.48,0.11840796,98.46,-0.019029591
11/21/18,1.81,-0.005494505,2.13,0.004716981,1.97,0,1226.1,0.002534751,115.860001,0.00164263,399.68,0.026452309,4609.512684,0.031011593,20.8,-0.074733096,98.56,0.001015641
11/22/18,1.79,-0.011049724,2.14,0.004694836,1.965,-0.002538071,1227.1,0.000815594,115.814999,-0.000388417,397.22,-0.006154924,4377.54577,-0.050323522,21.16,0.017307692,98.37,-0.00192776
11/23/18,1.77,-0.011173184,2.15,0.004672897,1.96,-0.002544529,1223.7,-0.00277076,115.769997,-0.000388568,374.9,-0.056190524,4374.323227,-0.000736153,21.52,0.017013233,98.18,-0.001931483
11/24/18,1.773333333,0.001883239,2.146666667,-0.001550388,1.96,0,1223.6,-8.17E-05,115.7266643,-0.0003743,358.62,-0.043424913,3894.620254,-0.109663358,20.64666667,-0.040582404,98.57333333,0.004006247
11/25/18,1.776666667,0.001879699,2.143333333,-0.001552795,1.96,0,1223.5,-8.17E-05,115.6833317,-0.00037444,342.34,-0.045396241,4008.329436,0.029196475,19.77333333,-0.042298999,98.96666667,0.003990261
11/26/18,1.78,0.001876173,2.14,-0.00155521,1.96,0,1223.4,-8.17E-05,115.639999,-0.00037458,326.06,-0.047555062,3801.729367,-0.051542687,18.9,-0.044167229,99.36,0.003974402
11/27/18,1.73,-0.028089888,2.09,-0.023364486,1.91,-0.025510204,1221.2,-0.001798267,114.949997,-0.005966811,329.47,0.010458198,3835.01659,0.008755811,19.02,0.006349206,99.97,0.006139291
11/28/18,1.74,0.005780347,2.14,0.023923445,1.94,0.015706806,1213.3,-0.006469047,115.379997,0.003740757,381.9,0.159134367,4256.464556,0.109894692,18.49,-0.027865405,102.05,0.020806242
11/29/18,1.79,0.028735632,2.17,0.014018692,1.98,0.020618557,1226.3,0.01071458,115.739998,0.003120134,367.03,-0.038936894,4295.392323,0.009145564,18.79,0.016224986,101.87,-0.001763841
11/30/18,1.77,-0.011173184,2.17,0,1.97,-0.005050505,1217.6,-0.007094512,115.540001,-0.001727985,348.57,-0.050295616,4030.044494,-0.061774993,18.07,-0.038318254,102.86,0.009718268
12/1/18,1.766666667,-0.001883239,2.166666667,-0.001536098,1.966666667,-0.001692047,1221.833333,0.003476785,115.830002,0.002509962,344.12,-0.012766446,4208.469723,0.044273762,17.52666667,-0.030068253,103.1166667,0.002495301
12/2/18,1.763333333,-0.001886792,2.163333333,-0.001538462,1.963333333,-0.001694915,1226.066667,0.003464739,116.120003,0.002503678,339.67,-0.012931536,4143.979048,-0.01532402,16.98333333,-0.03100038,103.3733333,0.00248909
12/3/18,1.76,-0.001890359,2.16,-0.001540832,1.96,-0.001697793,1230.3,0.003452776,116.410004,0.002497425,335.22,-0.013100951,3905.390427,-0.057574765,16.44,-0.031992149,103.63,0.00248291
12/4/18,1.74,-0.011363636,2.14,-0.009259259,1.94,-0.010204082,1240.3,0.008128099,117.120003,0.006099124,337.32,0.006264543,3959.996646,0.013982269,20.74,0.261557178,100.89,-0.02644022
12/5/18,1.715,-0.014367816,2.125,-0.007009346,1.92,-0.010309278,1235.9,-0.003547529,117.130001,8.54E-05,324.16,-0.0390134,3778.6441,-0.045796136,20.965,0.010848602,100.805,-0.000842502
12/6/18,1.69,-0.014577259,2.11,-0.007058824,1.9,-0.010416667,1242.6,0.005421151,117.139999,8.54E-05,310.56,-0.04195459,3530.420581,-0.065691161,21.19,0.010732173,100.72,-0.000843212
12/7/18,1.68,-0.00591716,2.1,-0.004739336,1.89,-0.005263158,1243.3,0.000563335,118.089996,0.008109928,284.87,-0.082721535,3424.127676,-0.030107717,23.23,0.096271826,98.57,-0.021346307
12/8/18,1.67,-0.005952381,2.09,-0.004761905,1.88,-0.005291005,1244,0.000563018,117.9533307,-0.001157298,286.67,0.006318672,3465.344049,0.012037043,23.03333333,-0.008466064,98.64333333,0.000743972
12/9/18,1.66,-0.005988024,2.08,-0.004784689,1.87,-0.005319149,1244.7,0.000562701,117.8166653,-0.001158639,288.47,0.006278997,3586.572261,0.034983023,22.83666667,-0.00853835,98.71666667,0.000743419
12/10/18,1.65,-0.006024096,2.07,-0.004807692,1.86,-0.005347594,1245.4,0.000562385,117.68,-0.001159983,290.27,0.006239817,3464.835871,-0.033942266,22.64,-0.008611881,98.79,0.000742867
12/11/18,1.62,-0.018181818,2.04,-0.014492754,1.83,-0.016129032,1245.3,-8.03E-05,117.540001,-0.001189658,284.5,-0.019878045,3394.218703,-0.0203811,21.76,-0.038869258,98.86,0.000708574
12/12/18,1.62,0,2.04,0,1.83,0,1245.8,0.00040151,117.790001,0.002126935,293.49,0.031599297,3471.915387,0.022890889,21.46,-0.013786765,99.35,0.004956504
12/13/18,1.62,0,2.04,0,1.83,0,1242.8,-0.002408091,117.529999,-0.002207335,275.97,-0.05969539,3314.351766,-0.045382333,20.65,-0.037744641,99.31,-0.000402617
12/14/18,1.6,-0.012345679,2.04,0,1.82,-0.005464481,1235.4,-0.005954297,117.059998,-0.003998988,268.73,-0.026234736,3236.70091,-0.023428671,21.63,0.047457627,97.19,-0.021347296
12/15/18,1.593333333,-0.004166667,2.04,0,1.816666667,-0.001831502,1237.5,0.001699854,117.3299997,0.002306524,281.52,0.04759424,3244.865925,0.002522635,22.59333333,0.044536909,96.51333333,-0.006962308
12/16/18,1.586666667,-0.0041841,2.04,0,1.813333333,-0.001834862,1239.6,0.00169697,117.6000013,0.002301216,294.31,0.045431941,3259.040242,0.004368229,23.55666667,0.042637946,95.83666667,-0.007011121
12/17/18,1.58,-0.004201681,2.04,0,1.81,-0.001838235,1241.7,0.001694095,117.870003,0.002295933,307.1,0.043457579,3520.00734,0.080074831,24.52,0.040894297,95.16,-0.007060624
12/18/18,1.58,0,2.04,0,1.81,0,1246.3,0.003704599,118.150002,0.00237549,304.33,-0.009019863,3671.041341,0.042907297,25.58,0.043230016,94.92,-0.002522068
12/19/18,1.56,-0.012658228,2.04,0,1.8,-0.005524862,1255,0.006980663,117.43,-0.006093965,326.95,0.074327211,3719.296166,0.013144724,25.58,0,93.72,-0.012642225
12/20/18,1.53,-0.019230769,1.99,-0.024509804,1.76,-0.022222222,1259.8,0.003824701,119.239998,0.015413421,343.92,0.051903961,4103.258582,0.103235236,28.38,0.109460516,92.17,-0.016538626
12/21/18,1.55,0.013071895,1.99,0,1.77,0.005681818,1258.2,-0.001270043,118.720001,-0.004360928,335.58,-0.024249826,3872.495182,-0.056239059,30.11,0.060958421,90.37,-0.019529131
12/22/18,1.54,-0.006451613,1.986666667,-0.001675042,1.763333333,-0.003766478,1258.2,0,119.153333,0.003650034,346.5066667,0.032560542,3985.947865,0.029297049,32.09666667,0.065980294,89.55666667,-0.009000037
12/23/18,1.53,-0.006493506,1.983333333,-0.001677852,1.756666667,-0.003780718,1258.2,0,119.586665,0.003636759,357.4333333,0.031533785,3980.147519,-0.001455199,34.08333333,0.061896355,88.74333333,-0.009081773
12/24/18,1.52,-0.006535948,1.98,-0.001680672,1.75,-0.003795066,1258.2,0,120.019997,0.003623581,368.36,0.030569803,4049.134022,0.01733265,36.07,0.058288509,87.93,-0.009165008
12/25/18,1.545,0.016447368,1.975,-0.002525253,1.76,0.005714286,1258.2,0,119.8400005,-0.001499721,345.77,-0.061325877,3789.436638,-0.064136525,33.24,-0.078458553,90,0.023541453
12/26/18,1.57,0.01618123,1.97,-0.002531646,1.77,0.005681818,1258.2,0,119.660004,-0.001501973,342.59,-0.009196865,3833.455304,0.01161615,30.41,-0.085138387,92.07,0.023
12/27/18,1.53,-0.025477707,1.95,-0.010152284,1.74,-0.016949153,1268,0.007788905,120.57,0.007604847,320.68,-0.063953997,3651.165346,-0.047552389,29.96,-0.014797764,92.92,0.009232106
12/28/18,1.52,-0.006535948,1.94,-0.005128205,1.73,-0.005747126,1279,0.008675079,121.059998,0.004064013,356.74,0.112448547,3902.734263,0.068900993,28.34,-0.054072096,92.76,-0.001721911
12/29/18,1.516666667,-0.002192982,1.93,-0.005154639,1.723333333,-0.003853565,1279,0,121.123332,0.000523162,349.6333333,-0.019921138,3832.098961,-0.018098927,27.36666667,-0.03434486,93.02,0.002802932
12/30/18,1.513333333,-0.002197802,1.92,-0.005181347,1.716666667,-0.003868472,1279,0,121.186666,0.000522889,342.5266667,-0.020326056,3863.165984,0.008107051,26.39333333,-0.035566382,93.28,0.002795098
12/31/18,1.51,-0.002202643,1.91,-0.005208333,1.71,-0.003883495,1279,0,121.25,0.000522615,335.42,-0.020747776,3746.123953,-0.03029692,25.42,-0.036877999,93.54,0.002787307
1/1/19,1.5,-0.006622517,1.91,0,1.705,-0.002923977,1279,0,121.290001,0.000329905,344,0.02557987,3851.181614,0.028044363,24.32,-0.043273013,93.56,0.000213812
1/2/19,1.49,-0.006666667,1.91,0,1.7,-0.002932551,1282.9,0.003049257,121.330002,0.000329796,361.43,0.050668605,3938.625961,0.022705849,23.22,-0.045230263,93.58,0.000213767
1/3/19,1.49,0,1.87,-0.020942408,1.68,-0.011764706,1290.5,0.005924078,122.43,0.009066167,351.42,-0.027695543,3843.99664,-0.024025973,25.45,0.096037898,91.57,-0.021478948
1/4/19,1.58,0.060402685,1.94,0.037433155,1.76,0.047619048,1279.9,-0.008213871,121.440002,-0.008086237,352.93,0.004296853,3877.816632,0.008798133,21.38,-0.159921415,94.68,0.033963088
1/5/19,1.59,0.006329114,1.943333333,0.001718213,1.766666667,0.003787879,1284,0.003203375,121.5800017,0.00115283,358.0666667,0.01455435,3866.004564,-0.003046062,21.38666667,0.000311818,94.83666667,0.001654697
1/6/19,1.6,0.006289308,1.946666667,0.001715266,1.773333333,0.003773585,1288.1,0.003193146,121.7200013,0.001151502,363.2033333,0.014345559,4085.907582,0.05688121,21.39333333,0.000311721,94.99333333,0.001651963
1/7/19,1.61,0.00625,1.95,0.001712329,1.78,0.003759398,1292.2,0.003182983,121.860001,0.001150178,368.34,0.014142675,4036.958448,-0.01197999,21.4,0.000311624,95.15,0.001649239
1/8/19,1.66,0.031055901,1.98,0.015384615,1.82,0.02247191,1286.5,-0.004411082,121.529999,-0.002708042,368.36,5.43E-05,4030.989306,-0.001478624,20.47,-0.043457944,96.01,0.00903836
1/9/19,1.68,0.012048193,1.98,0,1.83,0.005494505,1288.6,0.001632336,122.309998,0.00641816,368.94,0.001574547,4032.575391,0.000393473,19.98,-0.023937469,96.35,0.003541298
1/10/19,1.65,-0.017857143,1.97,-0.005050505,1.81,-0.010928962,1291.9,0.002560919,121.589996,-0.005886698,328.67,-0.109150539,3673.215707,-0.089114189,19.5,-0.024024024,96.71,0.003736378
1/11/19,1.66,0.006060606,2,0.015228426,1.83,0.011049724,1289,-0.002244756,121.800003,0.001727173,329.59,0.00279916,3678.691684,0.001490786,18.19,-0.067179487,96.64,-0.000723813
1/12/19,1.653333333,-0.004016064,1.993333333,-0.003333333,1.823333333,-0.003642987,1290.266667,0.000982674,121.8966673,0.000793632,330.2533333,0.002012601,3668.24992,-0.002838445,18.48333333,0.016126077,96.41,-0.002379967
1/13/19,1.646666667,-0.004032258,1.986666667,-0.003344482,1.816666667,-0.003656307,1291.533333,0.000981709,121.9933317,0.000793002,330.9166667,0.002008559,3553.227143,-0.031356309,18.77666667,0.015870153,96.18,-0.002385645
1/14/19,1.64,-0.004048583,1.98,-0.003355705,1.81,-0.003669725,1292.8,0.000980746,122.089996,0.000792374,331.58,0.002004533,3705.942606,0.04297937,19.07,0.015622226,95.95,-0.00239135
1/15/19,1.63,-0.006097561,1.99,0.005050505,1.81,0,1294.4,0.001237624,121.879997,-0.001720034,319.2,-0.037336389,3640.207439,-0.017737773,18.6,-0.024646041,96.99,0.010838979
1/16/19,1.64,0.006134969,2,0.005025126,1.82,0.005524862,1292.3,-0.001622373,122.269997,0.003199869,323.73,0.014191729,3658.24673,0.004955567,19.04,0.023655914,96.88,-0.001134138
1/17/19,1.64,0,1.94,-0.03,1.79,-0.016483516,1290.7,-0.001238103,122.110001,-0.001308547,327.17,0.010626139,3684.253015,0.007108948,18.06,-0.051470588,97.64,0.007844756
1/18/19,1.67,0.018292683,1.99,0.025773196,1.83,0.022346369,1284.2,-0.005036027,121.019997,-0.008926411,323.98,-0.009750283,3653.185376,-0.008432548,17.8,-0.014396456,99,0.013928718
1/19/19,1.66,-0.005988024,1.98,-0.005025126,1.82,-0.005464481,1282.666667,-0.001193999,121.127497,0.000888283,321.9633333,-0.006224664,3735.953787,0.022656505,18.55,0.042134831,98.685,-0.003181818
1/20/19,1.65,-0.006024096,1.97,-0.005050505,1.81,-0.005494505,1281.133333,-0.001195426,121.234997,0.000887495,319.9466667,-0.006263653,3583.507436,-0.040805203,19.3,0.040431267,98.37,-0.003191974
1/21/19,1.64,-0.006060606,1.96,-0.005076142,1.8,-0.005524862,1279.6,-0.001196857,121.342497,0.000886708,317.93,-0.006303134,3547.119997,-0.010154141,20.05,0.038860104,98.055,-0.003202196
1/22/19,1.63,-0.006097561,1.95,-0.005102041,1.79,-0.005555556,1282.1,0.001953736,121.449997,0.000885922,323.81,0.018494637,3608.383962,0.017271467,20.8,0.037406484,97.74,-0.003212483
1/23/19,1.64,0.006134969,1.96,0.005128205,1.8,0.005586592,1279.8,-0.001793932,121.279999,-0.001399737,318.55,-0.016244094,3592.901431,-0.004290711,19.52,-0.061538462,98.08,0.003478617
1/24/19,1.62,-0.012195122,1.92,-0.020408163,1.77,-0.016666667,1283.7,0.003047351,121.089996,-0.001566647,321.82,0.010265264,3601.873911,0.00249728,18.89,-0.03227459,98.03,-0.000509788
1/25/19,1.64,0.012345679,1.94,0.010416667,1.79,0.011299435,1293.9,0.007945782,122.860001,0.014617269,319.29,-0.007861538,3590.982706,-0.003023761,17.42,-0.077818952,98.56,0.005406508
